Date,spx_normalised,log_return
1995-07-17,1.2256757392724171,0.0050417546364887045
1995-07-18,1.2163970285791468,-0.007599081785041761
1995-07-19,1.200104545856998,-0.013484559472374258
1995-07-20,1.2056805464674694,0.004635501826791177
1995-07-21,1.20585483387658,0.0001445447666537092
1995-07-24,1.2124110183675798,0.005422233083177019
1995-07-25,1.2221471836563877,0.007998344163947735
1995-07-26,1.2232580498581638,0.0009085334920886368
1995-07-27,1.2311210575616407,0.0064073513178515284
1995-07-28,1.2261331938679547,-0.0040597105824931035
1995-07-31,1.2242382337386923,-0.001546672056059073
1995-08-01,1.2189672028585794,-0.004314855377406168
1995-08-02,1.2171375174187702,-0.0015021405021098388
1995-08-03,1.217028637641454,-8.945960994655167e-05
1995-08-04,1.2174424871491285,0.0003399913085404549
1995-08-07,1.21981670441786,0.0019482687995937553
1995-08-08,1.2206007983453464,0.0006425900105853088
1995-08-09,1.2191196877237587,-0.00121416433726651
1995-08-10,1.2141970987195259,-0.004045996597667134
1995-08-11,1.2091002223061826,-0.004206569193951459
1995-08-14,1.2191849624132118,0.008306106836594829
1995-08-15,1.2166365906777108,-0.0020924132656920946
1995-08-16,1.2196858891542715,0.0025031990584549746
1995-08-17,1.2176602467037612,-0.0016621709055453238
1995-08-18,1.2180306240659138,0.0003041251001532075
1995-08-21,1.2156346042532509,-0.001969063418368222
1995-08-22,1.218705838216084,0.0025232588990071747
1995-08-23,1.2135218845693558,-0.0042627270858695
1995-08-24,1.2142189012634574,0.0005742101605914485
1995-08-25,1.2199690563406982,0.0047245043300891965
1995-08-28,1.2176820492476925,-0.0018764028689641776
1995-08-29,1.2197512967860658,0.001697890971129823
1995-08-30,1.2217551366926445,0.0016414786617309218
1995-08-31,1.223846186774949,0.0017100502619173952
1995-09-01,1.2281153641729432,0.0034822582845075445
1995-09-05,1.2397246870470822,0.009408558311804427
1995-09-06,1.2419028143627715,0.0017554027538508876
1995-09-07,1.2421641790052669,0.00021043284593957878
1995-09-08,1.2473699351959264,0.0041821188538069265
